,gwl,wl,rain,stgH,stgT,gate1,gate2
2017-01-21 19:00:00+00:00,,-0.063,,,,,
2017-01-21 20:00:00+00:00,,0.018,,,,,
2017-01-21 21:00:00+00:00,,0.035,,,,,
2017-01-21 22:00:00+00:00,,0.008,,,,,
2017-01-21 23:00:00+00:00,,-0.085,,,,,
2017-01-22 00:00:00+00:00,,-0.188,,,,,
2017-01-22 01:00:00+00:00,,-0.307,,,,,
2017-01-22 02:00:00+00:00,,-0.396,,,,,
2017-01-22 03:00:00+00:00,,-0.443,,,,,
2017-01-22 04:00:00+00:00,,-0.445,,,,,
2017-01-22 05:00:00+00:00,,-0.357,,,,,
2017-01-22 06:00:00+00:00,,-0.239,,,,,
2017-01-22 07:00:00+00:00,,-0.107,,,,,
2017-01-22 08:00:00+00:00,,0.017,,,,,
2017-01-22 09:00:00+00:00,,0.064,,,,,
2017-01-22 10:00:00+00:00,,0.076,,,,,
2017-01-22 11:00:00+00:00,,0.032,,,,,
2017-01-22 12:00:00+00:00,,-0.082,,,,,
2017-01-22 13:00:00+00:00,,-0.186,,,,,
2017-01-22 14:00:00+00:00,,-0.267,,,,,
2017-01-22 15:00:00+00:00,,-0.308,,,,,
2017-01-22 16:00:00+00:00,,-0.327,,,,,
2017-01-22 17:00:00+00:00,,-0.296,,,,,
2017-01-22 18:00:00+00:00,,-0.194,,,,,
2017-01-22 19:00:00+00:00,,-0.101,,,,,
2017-01-22 20:00:00+00:00,,-0.028,,,,,
2017-01-22 21:00:00+00:00,,0.022,,,,,
2017-01-22 22:00:00+00:00,,0.056,,,,,
2017-01-22 23:00:00+00:00,,0.008,,,,,
2017-01-23 00:00:00+00:00,,-0.088,,,,,
2017-01-23 01:00:00+00:00,,-0.2,,,,,
2017-01-23 02:00:00+00:00,,-0.298,,,,,
2017-01-23 03:00:00+00:00,,-0.39,,,,,
2017-01-23 04:00:00+00:00,,-0.438,,,,,
2017-01-23 05:00:00+00:00,,-0.411,,,,,
2017-01-23 06:00:00+00:00,,-0.29,,,,,
2017-01-23 07:00:00+00:00,,-0.172,,,,,
2017-01-23 08:00:00+00:00,,-0.027,,,,,
2017-01-23 09:00:00+00:00,,0.068,,,,,
2017-01-23 10:00:00+00:00,,0.061,,,,,
2017-01-23 11:00:00+00:00,,0.037,,,,,
2017-01-23 12:00:00+00:00,,-0.036,,,,,
2017-01-23 13:00:00+00:00,,-0.149,,,,,
2017-01-23 14:00:00+00:00,,-0.233,,,,,
2017-01-23 15:00:00+00:00,,-0.301,,,,,
2017-01-23 16:00:00+00:00,,-0.403,,,,,
2017-01-23 17:00:00+00:00,,-0.394,,,,,
2017-01-23 18:00:00+00:00,,-0.372,,,,,
2017-01-23 19:00:00+00:00,,-0.314,,,,,
2017-01-23 20:00:00+00:00,,-0.213,,,,,
2017-01-23 21:00:00+00:00,,-0.109,,,,,
2017-01-23 22:00:00+00:00,,-0.068,,,,,
2017-01-23 23:00:00+00:00,,-0.018,,,,,
2017-01-24 00:00:00+00:00,,-0.025,,,,,
2017-01-24 01:00:00+00:00,,-0.152,,,,,
2017-01-24 02:00:00+00:00,,-0.289,,,,,
2017-01-24 03:00:00+00:00,,-0.395,,,,,
2017-01-24 04:00:00+00:00,,-0.476,,,,,
2017-01-24 05:00:00+00:00,,-0.529,,,,,
2017-01-24 06:00:00+00:00,,-0.505,,,,,
2017-01-24 07:00:00+00:00,,-0.414,,,,,
2017-01-24 08:00:00+00:00,,-0.294,,,,,
2017-01-24 09:00:00+00:00,,-0.179,,,,,
2017-01-24 10:00:00+00:00,,-0.051,,,,,
2017-01-24 11:00:00+00:00,,0.036,,,,,
2017-01-24 12:00:00+00:00,,0.048,,,,,
2017-01-24 13:00:00+00:00,,-0.02,,,,,
2017-01-24 14:00:00+00:00,,-0.155,,,,,
2017-01-24 15:00:00+00:00,,-0.265,,,,,
2017-01-24 16:00:00+00:00,,-0.357,,,,,
2017-01-24 17:00:00+00:00,,-0.416,,,,,
2017-01-24 18:00:00+00:00,,-0.43,,,,,
2017-01-24 19:00:00+00:00,,-0.367,,,,,
2017-01-24 20:00:00+00:00,,-0.265,,,,,
2017-01-24 21:00:00+00:00,,-0.15,,,,,
2017-01-24 22:00:00+00:00,,-0.059,,,,,
2017-01-24 23:00:00+00:00,,0.025,,,,,
2017-01-25 00:00:00+00:00,,0.043,,,,,
2017-01-25 01:00:00+00:00,,-0.037,,,,,
2017-01-25 02:00:00+00:00,,-0.191,,,,,
2017-01-25 03:00:00+00:00,,-0.306,,,,,
2017-01-25 04:00:00+00:00,,-0.417,,,,,
2017-01-25 05:00:00+00:00,,-0.51,,,,,
2017-01-25 06:00:00+00:00,,-0.559,,,,,
2017-01-25 07:00:00+00:00,,-0.513,,,,,
2017-01-25 08:00:00+00:00,,-0.415,,,,,
2017-01-25 09:00:00+00:00,,-0.287,,,,,
2017-01-25 10:00:00+00:00,,-0.162,,,,,
2017-01-25 11:00:00+00:00,,-0.042,,,,,
2017-01-25 12:00:00+00:00,,0.039,,,,,
2017-01-25 13:00:00+00:00,,0.038,,,,,
2017-01-25 14:00:00+00:00,,-0.069,,,,,
2017-01-25 15:00:00+00:00,,-0.202,,,,,
2017-01-25 16:00:00+00:00,,-0.302,,,,,
2017-01-25 17:00:00+00:00,,-0.395,,,,,
2017-01-25 18:00:00+00:00,,-0.46,,,,,
2017-01-25 19:00:00+00:00,,-0.452,,,,,
2017-01-25 20:00:00+00:00,,-0.383,,,,,
2017-01-25 21:00:00+00:00,,-0.247,,,,,
2017-01-25 22:00:00+00:00,,-0.129,,,,,
2017-01-25 23:00:00+00:00,,-0.046,,,,,
2017-01-26 00:00:00+00:00,,0.02,,,,,
2017-01-26 01:00:00+00:00,,0.012,,,,,
2017-01-26 02:00:00+00:00,,-0.109,,,,,
2017-01-26 03:00:00+00:00,,-0.26,,,,,
2017-01-26 04:00:00+00:00,,-0.377,,,,,
2017-01-26 05:00:00+00:00,,-0.494,,,,,
2017-01-26 06:00:00+00:00,,-0.578,,,,,
2017-01-26 07:00:00+00:00,,-0.594,,,,,
2017-01-26 08:00:00+00:00,,-0.521,,,,,
2017-01-26 09:00:00+00:00,,-0.392,,,,,
2017-01-26 10:00:00+00:00,,-0.258,,,,,
2017-01-26 11:00:00+00:00,,-0.13,,,,,
2017-01-26 12:00:00+00:00,,-0.011,,,,,
2017-01-26 13:00:00+00:00,,0.056,,,,,
2017-01-26 14:00:00+00:00,,0.001,,,,,
2017-01-26 15:00:00+00:00,,-0.147,,,,,
2017-01-26 16:00:00+00:00,,-0.282,,,,,
2017-01-26 17:00:00+00:00,,-0.385,,,,,
2017-01-26 18:00:00+00:00,,-0.495,,,,,
2017-01-26 19:00:00+00:00,,-0.538,,,,,
2017-01-26 20:00:00+00:00,,-0.518,,,,,
2017-01-26 21:00:00+00:00,,-0.388,,,,,
2017-01-26 22:00:00+00:00,,-0.245,,,,,
2017-01-26 23:00:00+00:00,,-0.133,,,,,
2017-01-27 00:00:00+00:00,,-0.043,,,,,
2017-01-27 01:00:00+00:00,,0.011,,,,,
2017-01-27 02:00:00+00:00,,-0.044,,,,,
2017-01-27 03:00:00+00:00,,-0.176,,,,,
2017-01-27 04:00:00+00:00,,-0.319,,,,,
2017-01-27 05:00:00+00:00,,-0.44,,,,,
2017-01-27 06:00:00+00:00,,-0.557,,,,,
2017-01-27 07:00:00+00:00,,-0.621,,,,,
2017-01-27 08:00:00+00:00,,-0.605,,,,,
2017-01-27 09:00:00+00:00,,-0.514,,,,,
2017-01-27 10:00:00+00:00,,-0.35,,,,,
2017-01-27 11:00:00+00:00,,-0.182,,,,,
2017-01-27 12:00:00+00:00,,-0.05,,,,,
2017-01-27 13:00:00+00:00,,0.06,,,,,
2017-01-27 14:00:00+00:00,,0.091,,,,,
2017-01-27 15:00:00+00:00,,-0.006,,,,,
2017-01-27 16:00:00+00:00,,-0.171,,,,,
2017-01-27 17:00:00+00:00,,-0.305,,,,,
2017-01-27 18:00:00+00:00,,-0.425,,,,,
2017-01-27 19:00:00+00:00,,-0.513,,,,,
2017-01-27 20:00:00+00:00,,-0.533,,,,,
2017-01-27 21:00:00+00:00,,-0.467,,,,,
2017-01-27 22:00:00+00:00,,-0.321,,,,,
2017-01-27 23:00:00+00:00,,-0.175,,,,,
2017-01-28 00:00:00+00:00,,-0.06,,,,,
2017-01-28 01:00:00+00:00,,0.041,,,,,
2017-01-28 02:00:00+00:00,,0.075,,,,,
2017-01-28 03:00:00+00:00,,-0.016,,,,,
2017-01-28 04:00:00+00:00,,-0.196,,,,,
2017-01-28 05:00:00+00:00,,-0.342,,,,,
2017-01-28 06:00:00+00:00,,-0.499,,,,,
2017-01-28 07:00:00+00:00,,-0.617,,,,,
2017-01-28 08:00:00+00:00,,-0.643,,,,,
2017-01-28 09:00:00+00:00,,-0.59,,,,,
2017-01-28 10:00:00+00:00,,-0.477,,,,,
2017-01-28 11:00:00+00:00,,-0.332,,,,,
2017-01-28 12:00:00+00:00,,-0.186,,,,,
2017-01-28 13:00:00+00:00,,-0.035,,,,,
2017-01-28 14:00:00+00:00,,0.072,,,,,
2017-01-28 15:00:00+00:00,,0.089,,,,,
2017-01-28 16:00:00+00:00,,-0.041,,,,,
2017-01-28 17:00:00+00:00,,-0.231,,,,,
2017-01-28 18:00:00+00:00,,-0.366,,,,,
2017-01-28 19:00:00+00:00,,-0.479,,,,,
2017-01-28 20:00:00+00:00,,-0.562,,,,,
2017-01-28 21:00:00+00:00,,-0.555,,,,,
2017-01-28 22:00:00+00:00,,-0.441,,,,,
2017-01-28 23:00:00+00:00,,-0.284,,,,,
2017-01-29 00:00:00+00:00,,-0.146,,,,,
2017-01-29 01:00:00+00:00,,-0.007,,,,,
2017-01-29 02:00:00+00:00,,0.087,,,,,
2017-01-29 03:00:00+00:00,,0.094,,,,,
2017-01-29 04:00:00+00:00,,-0.048,,,,,
2017-01-29 05:00:00+00:00,,-0.235,,,,,
2017-01-29 06:00:00+00:00,,-0.378,,,,,
2017-01-29 07:00:00+00:00,,-0.518,,,,,
2017-01-29 08:00:00+00:00,,-0.604,,,,,
2017-01-29 09:00:00+00:00,,-0.626,,,,,
2017-01-29 10:00:00+00:00,,-0.565,,,,,
2017-01-29 11:00:00+00:00,,-0.429,,,,,
2017-01-29 12:00:00+00:00,,-0.27,,,,,
2017-01-29 13:00:00+00:00,,-0.14,,,,,
2017-01-29 14:00:00+00:00,,0.016,,,,,
2017-01-29 15:00:00+00:00,,0.073,,,,,
2017-01-29 16:00:00+00:00,,0.05,,,,,
2017-01-29 17:00:00+00:00,,-0.13,,,,,
2017-01-29 18:00:00+00:00,,-0.305,,,,,
2017-01-29 19:00:00+00:00,,-0.436,,,,,
2017-01-29 20:00:00+00:00,,-0.551,,,,,
2017-01-29 21:00:00+00:00,,-0.604,,,,,
2017-01-29 22:00:00+00:00,,-0.56,,,,,
2017-01-29 23:00:00+00:00,,-0.424,,,,,
2017-01-30 00:00:00+00:00,,-0.269,,,,,
2017-01-30 01:00:00+00:00,,-0.137,,,,,
2017-01-30 02:00:00+00:00,,-0.009,,,,,
2017-01-30 03:00:00+00:00,,0.063,,,,,
2017-01-30 04:00:00+00:00,,0.017,,,,,
2017-01-30 05:00:00+00:00,,-0.153,,,,,
2017-01-30 06:00:00+00:00,,-0.309,,,,,
2017-01-30 07:00:00+00:00,,-0.449,,,,,
2017-01-30 08:00:00+00:00,,-0.579,,,,,
2017-01-30 09:00:00+00:00,,-0.649,,,,,
2017-01-30 10:00:00+00:00,,-0.648,,,,,
2017-01-30 11:00:00+00:00,,-0.545,,,,,
2017-01-30 12:00:00+00:00,,-0.385,,,,,
2017-01-30 13:00:00+00:00,,-0.227,,,,,
2017-01-30 14:00:00+00:00,,-0.092,,,,,
2017-01-30 15:00:00+00:00,,0.019,,,,,
2017-01-30 16:00:00+00:00,,0.045,,,,,
2017-01-30 17:00:00+00:00,,-0.062,,,,,
2017-01-30 18:00:00+00:00,,-0.249,,,,,
2017-01-30 19:00:00+00:00,,-0.394,,,,,
2017-01-30 20:00:00+00:00,,-0.523,,,,,
2017-01-30 21:00:00+00:00,,-0.608,,,,,
2017-01-30 22:00:00+00:00,,-0.631,,,,,
2017-01-30 23:00:00+00:00,,-0.566,,,,,
2017-01-31 00:00:00+00:00,,-0.425,,,,,
2017-01-31 01:00:00+00:00,,-0.294,,,,,
2017-01-31 02:00:00+00:00,,-0.148,,,,,
2017-01-31 03:00:00+00:00,,-0.037,,,,,
2017-01-31 04:00:00+00:00,,0.012,,,,,
2017-01-31 05:00:00+00:00,,-0.074,,,,,
2017-01-31 06:00:00+00:00,,-0.253,,,,,
2017-01-31 07:00:00+00:00,,-0.398,,,,,
2017-01-31 08:00:00+00:00,,-0.539,,,,,
2017-01-31 09:00:00+00:00,,-0.656,,,,,
2017-01-31 10:00:00+00:00,,-0.712,,,,,
2017-01-31 11:00:00+00:00,,-0.686,,,,,
2017-01-31 12:00:00+00:00,,-0.582,,,,,
2017-01-31 13:00:00+00:00,,-0.423,,,,,
2017-01-31 14:00:00+00:00,,-0.258,,,,,
2017-01-31 15:00:00+00:00,,-0.105,,,,,
2017-01-31 16:00:00+00:00,,-0.003,,,,,
2017-01-31 17:00:00+00:00,,-0.009,,,,,
2017-01-31 18:00:00+00:00,,-0.181,,,,,
2017-01-31 19:00:00+00:00,,-0.351,,,,,
2017-01-31 20:00:00+00:00,,-0.48,,,,,
2017-01-31 21:00:00+00:00,,-0.587,,,,,
2017-01-31 22:00:00+00:00,,-0.668,,,,,
2017-01-31 23:00:00+00:00,,-0.678,,,,,
2017-02-01 00:00:00+00:00,,-0.582,,,,,
2017-02-01 01:00:00+00:00,,-0.425,,,,,
2017-02-01 02:00:00+00:00,,-0.285,,,,,
2017-02-01 03:00:00+00:00,,-0.159,,,,,
2017-02-01 04:00:00+00:00,,-0.053,,,,,
2017-02-01 05:00:00+00:00,,-0.019,,,,,
2017-02-01 06:00:00+00:00,,-0.129,,,,,
2017-02-01 07:00:00+00:00,,-0.301,,,,,
2017-02-01 08:00:00+00:00,,-0.432,,,,,
2017-02-01 09:00:00+00:00,,-0.552,,,,,
2017-02-01 10:00:00+00:00,,-0.644,,,,,
2017-02-01 11:00:00+00:00,,-0.677,,,,,
2017-02-01 12:00:00+00:00,,-0.609,,,,,
2017-02-01 13:00:00+00:00,,-0.467,,,,,
2017-02-01 14:00:00+00:00,,-0.317,,,,,
2017-02-01 15:00:00+00:00,,-0.176,,,,,
2017-02-01 16:00:00+00:00,,-0.046,,,,,
2017-02-01 17:00:00+00:00,,0.026,,,,,
2017-02-01 18:00:00+00:00,,-0.03,,,,,
2017-02-01 19:00:00+00:00,,-0.197,,,,,
2017-02-01 20:00:00+00:00,,-0.366,,,,,
2017-02-01 21:00:00+00:00,,-0.487,,,,,
2017-02-01 22:00:00+00:00,,-0.599,,,,,
2017-02-01 23:00:00+00:00,,-0.66,,,,,
2017-02-02 00:00:00+00:00,,-0.639,,,,,
2017-02-02 01:00:00+00:00,,-0.549,,,,,
2017-02-02 02:00:00+00:00,,-0.392,,,,,
2017-02-02 03:00:00+00:00,,-0.257,,,,,
2017-02-02 04:00:00+00:00,,-0.136,,,,,
2017-02-02 05:00:00+00:00,,-0.041,,,,,
2017-02-02 06:00:00+00:00,,-0.033,,,,,
2017-02-02 07:00:00+00:00,,-0.145,,,,,
2017-02-02 08:00:00+00:00,,-0.305,,,,,
2017-02-02 09:00:00+00:00,,-0.426,,,,,
2017-02-02 10:00:00+00:00,,-0.54,,,,,
2017-02-02 11:00:00+00:00,,-0.62,,,,,
2017-02-02 12:00:00+00:00,,-0.632,,,,,
2017-02-02 13:00:00+00:00,,-0.549,,,,,
2017-02-02 14:00:00+00:00,,-0.406,,,,,
2017-02-02 15:00:00+00:00,,-0.259,,,,,
2017-02-02 16:00:00+00:00,,-0.138,,,,,
2017-02-02 17:00:00+00:00,,-0.037,,,,,
2017-02-02 18:00:00+00:00,,-0.002,,,,,
2017-02-02 19:00:00+00:00,,-0.086,,,,,
2017-02-02 20:00:00+00:00,,-0.251,,,,,
2017-02-02 21:00:00+00:00,,-0.394,,,,,
2017-02-02 22:00:00+00:00,,-0.515,,,,,
2017-02-02 23:00:00+00:00,,-0.62,,,,,
2017-02-03 00:00:00+00:00,,-0.661,,,,,
2017-02-03 01:00:00+00:00,,-0.63,,,,,
2017-02-03 02:00:00+00:00,,-0.523,,,,,
2017-02-03 03:00:00+00:00,,-0.354,,,,,
2017-02-03 04:00:00+00:00,,-0.216,,,,,
2017-02-03 05:00:00+00:00,,-0.092,,,,,
2017-02-03 06:00:00+00:00,,-0.004,,,,,
2017-02-03 07:00:00+00:00,,0.008,,,,,
2017-02-03 08:00:00+00:00,,-0.096,,,,,
2017-02-03 09:00:00+00:00,,-0.255,,,,,
2017-02-03 10:00:00+00:00,,-0.375,,,,,
2017-02-03 11:00:00+00:00,,-0.477,,,,,
2017-02-03 12:00:00+00:00,,-0.553,,,,,
2017-02-03 13:00:00+00:00,,-0.554,,,,,
2017-02-03 14:00:00+00:00,,-0.478,,,,,
2017-02-03 15:00:00+00:00,,-0.336,,,,,
2017-02-03 16:00:00+00:00,,-0.205,,,,,
2017-02-03 17:00:00+00:00,,-0.089,,,,,
2017-02-03 18:00:00+00:00,,-0.001,,,,,
2017-02-03 19:00:00+00:00,,0.024,,,,,
2017-02-03 20:00:00+00:00,,-0.081,,,,,
2017-02-03 21:00:00+00:00,,-0.241,,,,,
2017-02-03 22:00:00+00:00,,-0.373,,,,,
2017-02-03 23:00:00+00:00,,-0.494,,,,,
2017-02-04 00:00:00+00:00,,-0.59,,,,,
2017-02-04 01:00:00+00:00,,-0.628,,,,,
2017-02-04 02:00:00+00:00,,-0.602,,,,,
2017-02-04 03:00:00+00:00,,-0.492,,,,,
2017-02-04 04:00:00+00:00,,-0.338,,,,,
2017-02-04 05:00:00+00:00,,-0.212,,,,,
2017-02-04 06:00:00+00:00,,-0.088,,,,,
2017-02-04 07:00:00+00:00,,-0.002,,,,,
2017-02-04 08:00:00+00:00,,0.002,,,,,
2017-02-04 09:00:00+00:00,,-0.112,,,,,
2017-02-04 10:00:00+00:00,,-0.272,,,,,
2017-02-04 11:00:00+00:00,,-0.377,,,,,
2017-02-04 12:00:00+00:00,,-0.485,,,,,
2017-02-04 13:00:00+00:00,,-0.56,,,,,
2017-02-04 14:00:00+00:00,,-0.554,,,,,
2017-02-04 15:00:00+00:00,,-0.462,,,,,
2017-02-04 16:00:00+00:00,,-0.315,,,,,
2017-02-04 17:00:00+00:00,,-0.2,,,,,
2017-02-04 18:00:00+00:00,,-0.1,,,,,
2017-02-04 19:00:00+00:00,,-0.011,,,,,
2017-02-04 20:00:00+00:00,,-0.001,,,,,
2017-02-04 21:00:00+00:00,,-0.096,,,,,
2017-02-04 22:00:00+00:00,,-0.231,,,,,
2017-02-04 23:00:00+00:00,,-0.348,,,,,
2017-02-05 00:00:00+00:00,,-0.462,,,,,
2017-02-05 01:00:00+00:00,,-0.565,,,,,
2017-02-05 02:00:00+00:00,,-0.615,,,,,
2017-02-05 03:00:00+00:00,,-0.586,,,,,
2017-02-05 04:00:00+00:00,,-0.477,,,,,
2017-02-05 05:00:00+00:00,,-0.316,,,,,
2017-02-05 06:00:00+00:00,,-0.181,,,,,
2017-02-05 07:00:00+00:00,,-0.052,,,,,
2017-02-05 08:00:00+00:00,,0.035,,,,,
2017-02-05 09:00:00+00:00,,0.039,,,,,
2017-02-05 10:00:00+00:00,,-0.068,,,,,
2017-02-05 11:00:00+00:00,,-0.217,,,,,
2017-02-05 12:00:00+00:00,,-0.334,,,,,
2017-02-05 13:00:00+00:00,,-0.441,,,,,
2017-02-05 14:00:00+00:00,,-0.515,,,,,
2017-02-05 15:00:00+00:00,,-0.53,,,,,
2017-02-05 16:00:00+00:00,,-0.464,,,,,
2017-02-05 17:00:00+00:00,,-0.331,,,,,
2017-02-05 18:00:00+00:00,,-0.219,,,,,
2017-02-05 19:00:00+00:00,,-0.12,,,,,
2017-02-05 20:00:00+00:00,,-0.038,,,,,
2017-02-05 21:00:00+00:00,,-0.016,,,,,
2017-02-05 22:00:00+00:00,,-0.083,,,,,
2017-02-05 23:00:00+00:00,,-0.232,,,,,
2017-02-06 00:00:00+00:00,,-0.367,,,,,
2017-02-06 01:00:00+00:00,,-0.494,,,,,
2017-02-06 02:00:00+00:00,,-0.597,,,,,
2017-02-06 03:00:00+00:00,,-0.646,,,,,
2017-02-06 04:00:00+00:00,,-0.621,,,,,
2017-02-06 05:00:00+00:00,,-0.499,,,,,
2017-02-06 06:00:00+00:00,,-0.346,,,,,
2017-02-06 07:00:00+00:00,,-0.214,,,,,
2017-02-06 08:00:00+00:00,,-0.086,,,,,
2017-02-06 09:00:00+00:00,,0.008,,,,,
2017-02-06 10:00:00+00:00,,0.035,,,,,
2017-02-06 11:00:00+00:00,,-0.04,,,,,
2017-02-06 12:00:00+00:00,,-0.19,,,,,
2017-02-06 13:00:00+00:00,,-0.323,,,,,
2017-02-06 14:00:00+00:00,,-0.426,,,,,
2017-02-06 15:00:00+00:00,,-0.503,,,,,
2017-02-06 16:00:00+00:00,,-0.512,,,,,
2017-02-06 17:00:00+00:00,,-0.448,,,,,
2017-02-06 18:00:00+00:00,,-0.322,,,,,
2017-02-06 19:00:00+00:00,,-0.211,,,,,
2017-02-06 20:00:00+00:00,,-0.103,,,,,
2017-02-06 21:00:00+00:00,,-0.004,,,,,
2017-02-06 22:00:00+00:00,,0.047,,,,,
2017-02-06 23:00:00+00:00,,-0.007,,,,,
2017-02-07 00:00:00+00:00,,-0.157,,,,,
2017-02-07 01:00:00+00:00,,-0.311,,,,,
2017-02-07 02:00:00+00:00,,-0.448,,,,,
2017-02-07 03:00:00+00:00,,-0.563,,,,,
2017-02-07 04:00:00+00:00,,-0.621,,,,,
2017-02-07 05:00:00+00:00,,-0.603,,,,,
2017-02-07 06:00:00+00:00,,-0.499,,,,,
2017-02-07 07:00:00+00:00,,-0.338,,,,,
2017-02-07 08:00:00+00:00,,-0.197,,,,,
2017-02-07 09:00:00+00:00,,-0.062,,,,,
2017-02-07 10:00:00+00:00,,0.024,,,,,
2017-02-07 11:00:00+00:00,,0.036,,,,,
2017-02-07 12:00:00+00:00,,-0.051,,,,,
2017-02-07 13:00:00+00:00,,-0.202,,,,,
2017-02-07 14:00:00+00:00,,-0.335,,,,,
2017-02-07 15:00:00+00:00,,-0.464,,,,,
2017-02-07 16:00:00+00:00,,-0.553,,,,,
2017-02-07 17:00:00+00:00,,-0.587,,,,,
2017-02-07 18:00:00+00:00,,-0.536,,,,,
2017-02-07 19:00:00+00:00,,-0.396,,,,,
2017-02-07 20:00:00+00:00,,-0.26,,,,,
2017-02-07 21:00:00+00:00,,-0.129,,,,,
2017-02-07 22:00:00+00:00,,-0.02,,,,,
2017-02-07 23:00:00+00:00,,0.043,,,,,
2017-02-08 00:00:00+00:00,,0.002,,,,,
2017-02-08 01:00:00+00:00,,-0.148,,,,,
2017-02-08 02:00:00+00:00,,-0.301,,,,,
2017-02-08 03:00:00+00:00,,-0.432,,,,,
2017-02-08 04:00:00+00:00,,-0.556,,,,,
2017-02-08 05:00:00+00:00,,-0.624,,,,,
2017-02-08 06:00:00+00:00,,-0.598,,,,,
2017-02-08 07:00:00+00:00,,-0.479,,,,,
2017-02-08 08:00:00+00:00,,-0.303,,,,,
2017-02-08 09:00:00+00:00,,-0.152,,,,,
2017-02-08 10:00:00+00:00,,-0.026,,,,,
2017-02-08 11:00:00+00:00,,0.082,,,,,
2017-02-08 12:00:00+00:00,,0.145,,,,,
2017-02-08 13:00:00+00:00,,0.08,,,,,
2017-02-08 14:00:00+00:00,,-0.116,,,,,
2017-02-08 15:00:00+00:00,,-0.243,,,,,
2017-02-08 16:00:00+00:00,,-0.375,,,,,
2017-02-08 17:00:00+00:00,,-0.488,,,,,
2017-02-08 18:00:00+00:00,,-0.54,,,,,
2017-02-08 19:00:00+00:00,,-0.477,,,,,
2017-02-08 20:00:00+00:00,,-0.348,,,,,
2017-02-08 21:00:00+00:00,,-0.188,,,,,
2017-02-08 22:00:00+00:00,,-0.049,,,,,
2017-02-08 23:00:00+00:00,,0.069,,,,,
2017-02-09 00:00:00+00:00,,0.104,,,,,
2017-02-09 01:00:00+00:00,,0.01,,,,,
2017-02-09 02:00:00+00:00,,-0.174,,,,,
2017-02-09 03:00:00+00:00,,-0.339,,,,,
2017-02-09 04:00:00+00:00,,-0.484,,,,,
2017-02-09 05:00:00+00:00,,-0.612,,,,,
2017-02-09 06:00:00+00:00,,-0.689,,,,,
2017-02-09 07:00:00+00:00,,-0.686,,,,,
2017-02-09 08:00:00+00:00,,-0.579,,,,,
2017-02-09 09:00:00+00:00,,-0.406,,,,,
2017-02-09 10:00:00+00:00,,-0.232,,,,,
2017-02-09 11:00:00+00:00,,-0.089,,,,,
2017-02-09 12:00:00+00:00,,0.033,,,,,
2017-02-09 13:00:00+00:00,,0.063,,,,,
2017-02-09 14:00:00+00:00,,-0.059,,,,,
2017-02-09 15:00:00+00:00,,-0.228,,,,,
2017-02-09 16:00:00+00:00,,-0.374,,,,,
2017-02-09 17:00:00+00:00,,-0.514,,,,,
2017-02-09 18:00:00+00:00,,-0.619,,,,,
2017-02-09 19:00:00+00:00,,-0.655,,,,,
2017-02-09 20:00:00+00:00,,-0.593,,,,,
2017-02-09 21:00:00+00:00,,-0.457,,,,,
2017-02-09 22:00:00+00:00,,-0.289,,,,,
2017-02-09 23:00:00+00:00,,-0.131,,,,,
2017-02-10 00:00:00+00:00,,0.002,,,,,
2017-02-10 01:00:00+00:00,,0.063,,,,,
2017-02-10 02:00:00+00:00,,-0.028,,,,,
2017-02-10 03:00:00+00:00,,-0.226,,,,,
2017-02-10 04:00:00+00:00,,-0.408,,,,,
2017-02-10 05:00:00+00:00,,-0.56,,,,,
2017-02-10 06:00:00+00:00,,-0.691,,,,,
2017-02-10 07:00:00+00:00,,-0.736,,,,,
2017-02-10 08:00:00+00:00,,-0.717,,,,,
2017-02-10 09:00:00+00:00,,-0.626,,,,,
2017-02-10 10:00:00+00:00,,-0.477,,,,,
2017-02-10 11:00:00+00:00,,-0.308,,,,,
2017-02-10 12:00:00+00:00,,-0.138,,,,,
2017-02-10 13:00:00+00:00,,-0.001,,,,,
2017-02-10 14:00:00+00:00,,0.053,,,,,
2017-02-10 15:00:00+00:00,,-0.069,,,,,
2017-02-10 16:00:00+00:00,,-0.279,,,,,
2017-02-10 17:00:00+00:00,,-0.455,,,,,
2017-02-10 18:00:00+00:00,,-0.591,,,,,
2017-02-10 19:00:00+00:00,,-0.673,,,,,
2017-02-10 20:00:00+00:00,,-0.685,,,,,
2017-02-10 21:00:00+00:00,,-0.589,,,,,
2017-02-10 22:00:00+00:00,,-0.432,,,,,
2017-02-10 23:00:00+00:00,,-0.276,,,,,
2017-02-11 00:00:00+00:00,,-0.125,,,,,
2017-02-11 01:00:00+00:00,,-0.014,,,,,
2017-02-11 02:00:00+00:00,,0.017,,,,,
2017-02-11 03:00:00+00:00,,-0.099,,,,,
2017-02-11 04:00:00+00:00,,-0.282,,,,,
2017-02-11 05:00:00+00:00,,-0.44,,,,,
2017-02-11 06:00:00+00:00,,-0.582,,,,,
2017-02-11 07:00:00+00:00,,-0.699,,,,,
2017-02-11 08:00:00+00:00,,-0.757,,,,,
2017-02-11 09:00:00+00:00,,-0.714,,,,,
2017-02-11 10:00:00+00:00,,-0.57,,,,,
2017-02-11 11:00:00+00:00,,-0.372,,,,,
2017-02-11 12:00:00+00:00,,-0.198,,,,,
2017-02-11 13:00:00+00:00,,-0.055,,,,,
2017-02-11 14:00:00+00:00,,0.027,,,,,
2017-02-11 15:00:00+00:00,,0.007,,,,,
